Date,Open,High,Low,Close,Adj Close,Volume
1996-03-18,16.312500,16.812500,16.125000,16.562500,10.213342,7663600
1996-03-25,16.750000,16.750000,16.062500,16.125000,9.943557,6347000
1996-04-01,16.125000,16.562500,15.562500,15.625000,9.635224,5903600
1996-04-08,15.437500,17.000000,15.125000,16.875000,10.406045,11895400
1996-04-15,16.875000,17.062500,15.875000,15.937500,9.827930,8855000
1996-04-22,16.000000,17.062500,15.875000,16.750000,10.328964,6748600
1996-04-29,16.500000,17.375000,16.312500,16.812500,10.367505,9951600
1996-05-06,16.875000,17.250000,16.437500,17.125000,10.560211,12304200
1996-05-13,17.000000,17.750000,16.812500,17.312500,10.675832,15393400
1996-05-20,17.250000,18.312500,17.000000,18.000000,11.099780,8808800
1996-05-27,18.000000,18.250000,17.187500,17.312500,10.675832,6353600
1996-06-03,17.312500,17.937500,17.062500,17.687500,10.907082,8267600
1996-06-10,17.812500,17.937500,17.125000,17.312500,10.675832,6724800
1996-06-17,17.375000,17.687500,16.750000,16.812500,10.367505,6515000
1996-06-24,16.937500,17.125000,15.500000,17.062500,10.521668,12578200
1996-07-01,17.500000,17.687500,17.187500,17.437500,10.752913,9284600
1996-07-08,17.437500,17.437500,16.187500,16.562500,10.213342,16322400
1996-07-15,16.562500,16.562500,14.875000,15.437500,9.519601,13810000
1996-07-22,15.500000,15.500000,14.687500,15.000000,9.249817,7690800
1996-07-29,15.000000,16.000000,14.875000,16.000000,9.866472,6687800
1996-08-05,16.000000,16.437500,15.562500,16.312500,10.059178,10047600
1996-08-12,16.500000,17.437500,16.250000,17.375000,10.714370,10706000
1996-08-19,17.312500,17.500000,17.125000,17.187500,10.598748,6932600
1996-08-26,17.250000,17.687500,16.875000,17.312500,10.675832,5778600
1996-09-02,17.000000,17.125000,16.312500,16.437500,10.136259,7462000
1996-09-09,16.500000,18.062500,16.312500,17.375000,10.714370,12727200
1996-09-16,17.500000,17.562500,16.625000,16.875000,10.406045,9283800
1996-09-23,16.937500,17.437500,16.437500,16.500000,10.174799,8572600
1996-09-30,16.500000,17.000000,16.312500,16.812500,10.367505,10368600
1996-10-07,16.875000,17.312500,16.375000,16.562500,10.213342,11387600
1996-10-14,16.687500,17.500000,16.125000,17.375000,10.714370,12798600
1996-10-21,17.375000,17.500000,16.625000,17.312500,10.675832,5602400
1996-10-28,17.437500,17.562500,16.062500,16.250000,10.020638,10021600
1996-11-04,16.250000,17.562500,15.937500,17.500000,10.791454,16934000
1996-11-11,17.750000,18.250000,16.250000,16.625000,10.251881,19313400
1996-11-18,16.750000,16.875000,16.312500,16.875000,10.406045,9493200
1996-11-25,16.937500,17.500000,16.375000,17.062500,10.521668,6782800
1996-12-02,17.500000,18.500000,17.125000,17.500000,10.791454,10925600
1996-12-09,17.687500,17.687500,16.375000,16.375000,10.097717,14952200
1996-12-16,16.375000,17.312500,15.750000,16.875000,10.406045,15439400
1996-12-23,16.562500,17.187500,16.562500,16.875000,10.406045,4582400
1996-12-30,16.937500,17.250000,16.500000,16.687500,10.290425,6628400
1997-01-06,16.562500,16.625000,15.562500,15.687500,9.673768,15226400
1997-01-13,15.875000,16.062500,15.000000,15.250000,9.403981,20941800
1997-01-20,15.437500,16.062500,15.187500,15.500000,9.558146,21924800
1997-01-27,15.500000,16.500000,15.125000,16.437500,10.136259,21768200
1997-02-03,16.437500,17.062500,16.187500,16.937500,10.444589,13421400
1997-02-10,16.875000,17.562500,16.875000,17.500000,10.791454,11209200
1997-02-17,17.500000,17.625000,17.062500,17.062500,10.521668,12972000
1997-02-24,17.062500,17.687500,16.937500,17.375000,10.714370,7571200
1997-03-03,17.375000,18.062500,17.250000,17.750000,10.945618,16772200
1997-03-10,17.812500,18.812500,17.750000,18.500000,11.408115,14604400
1997-03-17,18.250000,19.125000,18.250000,18.562500,11.446651,17338800
1997-03-24,18.500000,18.500000,17.187500,17.187500,10.598748,11212600
1997-03-31,17.375000,17.375000,16.437500,16.750000,10.328964,11162400
1997-04-07,17.062500,17.500000,16.437500,16.500000,10.174799,9063400
1997-04-14,16.625000,17.000000,16.375000,16.875000,10.406045,7206200
1997-04-21,16.875000,17.000000,16.125000,16.250000,10.020638,11575600
1997-04-28,16.250000,17.500000,15.812500,17.250000,10.637289,10212200
1997-05-05,17.500000,18.125000,17.375000,17.687500,10.907082,9776800
1997-05-12,17.718750,19.500000,17.718750,18.812500,11.600809,13589000
1997-05-19,18.812500,19.562500,18.375000,18.625000,11.485192,10204200
1997-05-26,18.312500,18.875000,17.812500,18.500000,11.408115,7706800
1997-06-02,18.687500,18.750000,18.000000,18.187500,11.215403,9126800
1997-06-09,18.250000,18.812500,18.125000,18.375000,11.331027,7866200
